"doy","thermocline","depth","lake","year","source"
148,"ZT1b",3.234633454,"Tuesday",2024,"tchain"
148,"ZT2",2,"Tuesday",2024,"tchain"
149,"ZT1a",1.914433344,"Tuesday",2024,"tchain"
149,"ZT1b",3.25536069,"Tuesday",2024,"tchain"
149,"ZT2",2,"Tuesday",2024,"tchain"
150,"ZT1a",1.99152376,"Tuesday",2024,"tchain"
150,"ZT1b",3.286188493,"Tuesday",2024,"tchain"
150,"ZT2",2,"Tuesday",2024,"tchain"
151,"ZT1a",1.935474314,"Tuesday",2024,"tchain"
151,"ZT1b",3.347771558,"Tuesday",2024,"tchain"
151,"ZT2",2,"Tuesday",2024,"tchain"
152,"ZT1a",1.857134137,"Tuesday",2024,"tchain"
152,"ZT1b",3.384536339,"Tuesday",2024,"tchain"
152,"ZT2",2,"Tuesday",2024,"tchain"
153,"ZT1a",1.790902938,"Tuesday",2024,"tchain"
153,"ZT1b",3.393462824,"Tuesday",2024,"tchain"
153,"ZT2",2,"Tuesday",2024,"tchain"
154,"ZT1a",1.673556168,"Tuesday",2024,"tchain"
154,"ZT1b",3.43044552,"Tuesday",2024,"tchain"
154,"ZT2",1.5,"Tuesday",2024,"tchain"
155,"ZT1a",1.638770553,"Tuesday",2024,"tchain"
155,"ZT1b",3.459496918,"Tuesday",2024,"tchain"
155,"ZT2",1.5,"Tuesday",2024,"tchain"
156,"ZT1a",1.536724675,"Tuesday",2024,"tchain"
156,"ZT1b",3.470795988,"Tuesday",2024,"tchain"
156,"ZT2",1.5,"Tuesday",2024,"tchain"
158,"ZT1a",1.635977687,"Tuesday",2024,"tchain"
158,"ZT1b",3.514743052,"Tuesday",2024,"tchain"
158,"ZT2",1.5,"Tuesday",2024,"tchain"
159,"ZT1a",1.960299412,"Tuesday",2024,"tchain"
159,"ZT1b",3.526599304,"Tuesday",2024,"tchain"
159,"ZT2",2,"Tuesday",2024,"tchain"
160,"ZT1a",1.953671801,"Tuesday",2024,"tchain"
160,"ZT1b",3.548368197,"Tuesday",2024,"tchain"
160,"ZT2",2,"Tuesday",2024,"tchain"
161,"ZT1a",1.999902872,"Tuesday",2024,"tchain"
161,"ZT1b",3.550549851,"Tuesday",2024,"tchain"
161,"ZT2",2,"Tuesday",2024,"tchain"
162,"ZT1a",2.1476706,"Tuesday",2024,"tchain"
162,"ZT1b",3.570278916,"Tuesday",2024,"tchain"
162,"ZT2",2,"Tuesday",2024,"tchain"
163,"ZT1a",2.139081162,"Tuesday",2024,"tchain"
163,"ZT1b",3.581435063,"Tuesday",2024,"tchain"
163,"ZT2",2,"Tuesday",2024,"tchain"
164,"ZT1a",2.229331438,"Tuesday",2024,"tchain"
164,"ZT1b",3.599889336,"Tuesday",2024,"tchain"
164,"ZT2",2,"Tuesday",2024,"tchain"
165,"ZT1a",2.237969007,"Tuesday",2024,"tchain"
165,"ZT1b",3.616952235,"Tuesday",2024,"tchain"
165,"ZT2",2.5,"Tuesday",2024,"tchain"
166,"ZT1a",2.167332671,"Tuesday",2024,"tchain"
166,"ZT1b",3.634544424,"Tuesday",2024,"tchain"
166,"ZT2",2.5,"Tuesday",2024,"tchain"
167,"ZT1a",2.090263158,"Tuesday",2024,"tchain"
167,"ZT1b",3.635700373,"Tuesday",2024,"tchain"
167,"ZT2",2.5,"Tuesday",2024,"tchain"
168,"ZT1a",2.012137618,"Tuesday",2024,"tchain"
168,"ZT1b",3.671460866,"Tuesday",2024,"tchain"
168,"ZT2",1.5,"Tuesday",2024,"tchain"
169,"ZT1a",2.033373658,"Tuesday",2024,"tchain"
169,"ZT1b",3.723881378,"Tuesday",2024,"tchain"
169,"ZT2",1.5,"Tuesday",2024,"tchain"
170,"ZT1a",0,"Tuesday",2024,"tchain"
170,"ZT1b",0,"Tuesday",2024,"tchain"
170,"ZT2",2,"Tuesday",2024,"tchain"
171,"ZT1a",0,"Tuesday",2024,"tchain"
171,"ZT1b",0,"Tuesday",2024,"tchain"
171,"ZT2",1,"Tuesday",2024,"tchain"
172,"ZT1a",1.631461187,"Tuesday",2024,"tchain"
172,"ZT1b",3.767663864,"Tuesday",2024,"tchain"
172,"ZT2",1,"Tuesday",2024,"tchain"
173,"ZT1a",1.720659798,"Tuesday",2024,"tchain"
173,"ZT1b",3.765530974,"Tuesday",2024,"tchain"
173,"ZT2",1.5,"Tuesday",2024,"tchain"
174,"ZT1a",1.991219952,"Tuesday",2024,"tchain"
174,"ZT1b",3.803027509,"Tuesday",2024,"tchain"
174,"ZT2",2,"Tuesday",2024,"tchain"
175,"ZT1a",2.056052995,"Tuesday",2024,"tchain"
175,"ZT1b",3.818637377,"Tuesday",2024,"tchain"
175,"ZT2",2,"Tuesday",2024,"tchain"
176,"ZT1a",2.014703502,"Tuesday",2024,"tchain"
176,"ZT1b",3.846802464,"Tuesday",2024,"tchain"
176,"ZT2",2,"Tuesday",2024,"tchain"
177,"ZT1a",0,"Tuesday",2024,"tchain"
177,"ZT1b",0,"Tuesday",2024,"tchain"
177,"ZT2",2,"Tuesday",2024,"tchain"
178,"ZT1a",1.831859387,"Tuesday",2024,"tchain"
178,"ZT1b",3.856833393,"Tuesday",2024,"tchain"
178,"ZT2",1,"Tuesday",2024,"tchain"
179,"ZT1a",1.875658484,"Tuesday",2024,"tchain"
179,"ZT1b",3.874788129,"Tuesday",2024,"tchain"
179,"ZT2",1.5,"Tuesday",2024,"tchain"
180,"ZT1a",2.006603422,"Tuesday",2024,"tchain"
180,"ZT1b",3.844715544,"Tuesday",2024,"tchain"
180,"ZT2",2,"Tuesday",2024,"tchain"
181,"ZT1a",2.035308243,"Tuesday",2024,"tchain"
181,"ZT1b",3.856422064,"Tuesday",2024,"tchain"
181,"ZT2",2,"Tuesday",2024,"tchain"
182,"ZT1a",2.084003953,"Tuesday",2024,"tchain"
182,"ZT1b",3.851817816,"Tuesday",2024,"tchain"
182,"ZT2",2,"Tuesday",2024,"tchain"
183,"ZT1a",2.065137385,"Tuesday",2024,"tchain"
183,"ZT1b",3.901986711,"Tuesday",2024,"tchain"
183,"ZT2",2,"Tuesday",2024,"tchain"
184,"ZT1a",2.120345462,"Tuesday",2024,"tchain"
184,"ZT1b",3.877033112,"Tuesday",2024,"tchain"
184,"ZT2",2,"Tuesday",2024,"tchain"
185,"ZT1a",2.21017541,"Tuesday",2024,"tchain"
185,"ZT1b",3.877774745,"Tuesday",2024,"tchain"
185,"ZT2",2,"Tuesday",2024,"tchain"
186,"ZT1a",2.196915216,"Tuesday",2024,"tchain"
186,"ZT1b",3.913663957,"Tuesday",2024,"tchain"
186,"ZT2",2,"Tuesday",2024,"tchain"
187,"ZT1a",2.207982856,"Tuesday",2024,"tchain"
187,"ZT1b",3.924733107,"Tuesday",2024,"tchain"
187,"ZT2",2.5,"Tuesday",2024,"tchain"
188,"ZT1a",2.139874214,"Tuesday",2024,"tchain"
188,"ZT1b",3.936538151,"Tuesday",2024,"tchain"
188,"ZT2",2.5,"Tuesday",2024,"tchain"
189,"ZT1a",2.093194928,"Tuesday",2024,"tchain"
189,"ZT1b",3.921603165,"Tuesday",2024,"tchain"
189,"ZT2",2.5,"Tuesday",2024,"tchain"
190,"ZT1a",2.132848867,"Tuesday",2024,"tchain"
190,"ZT1b",3.998089844,"Tuesday",2024,"tchain"
190,"ZT2",2.5,"Tuesday",2024,"tchain"
191,"ZT1a",2.030566857,"Tuesday",2024,"tchain"
191,"ZT1b",3.994977284,"Tuesday",2024,"tchain"
191,"ZT2",2.5,"Tuesday",2024,"tchain"
192,"ZT1a",1.874558516,"Tuesday",2024,"tchain"
192,"ZT1b",4.020424144,"Tuesday",2024,"tchain"
192,"ZT2",2.5,"Tuesday",2024,"tchain"
193,"ZT1a",1.669753843,"Tuesday",2024,"tchain"
193,"ZT1b",4.014202381,"Tuesday",2024,"tchain"
193,"ZT2",1.5,"Tuesday",2024,"tchain"
194,"ZT1a",1.529201911,"Tuesday",2024,"tchain"
194,"ZT1b",4.011354856,"Tuesday",2024,"tchain"
194,"ZT2",1.5,"Tuesday",2024,"tchain"
195,"ZT1a",1.371145374,"Tuesday",2024,"tchain"
195,"ZT1b",4.016136973,"Tuesday",2024,"tchain"
195,"ZT2",1,"Tuesday",2024,"tchain"
196,"ZT1a",1.479268909,"Tuesday",2024,"tchain"
196,"ZT1b",4.043910514,"Tuesday",2024,"tchain"
196,"ZT2",1.5,"Tuesday",2024,"tchain"
197,"ZT1a",1.446901041,"Tuesday",2024,"tchain"
197,"ZT1b",4.0429531,"Tuesday",2024,"tchain"
197,"ZT2",1.5,"Tuesday",2024,"tchain"
198,"ZT1a",1.516638558,"Tuesday",2024,"tchain"
198,"ZT1b",4.032419384,"Tuesday",2024,"tchain"
198,"ZT2",1.5,"Tuesday",2024,"tchain"
199,"ZT1a",1.835604014,"Tuesday",2024,"tchain"
199,"ZT1b",4.029664821,"Tuesday",2024,"tchain"
199,"ZT2",1.5,"Tuesday",2024,"tchain"
200,"ZT1a",2.012170406,"Tuesday",2024,"tchain"
200,"ZT1b",4.044594121,"Tuesday",2024,"tchain"
200,"ZT2",2,"Tuesday",2024,"tchain"
201,"ZT1a",1.998315824,"Tuesday",2024,"tchain"
201,"ZT1b",4.04765523,"Tuesday",2024,"tchain"
201,"ZT2",2,"Tuesday",2024,"tchain"
202,"ZT1a",1.959122444,"Tuesday",2024,"tchain"
202,"ZT1b",4.045674646,"Tuesday",2024,"tchain"
202,"ZT2",2,"Tuesday",2024,"tchain"
203,"ZT1a",1.879642709,"Tuesday",2024,"tchain"
203,"ZT1b",4.058769491,"Tuesday",2024,"tchain"
203,"ZT2",2,"Tuesday",2024,"tchain"
204,"ZT1a",1.827102411,"Tuesday",2024,"tchain"
204,"ZT1b",4.053011827,"Tuesday",2024,"tchain"
204,"ZT2",1.5,"Tuesday",2024,"tchain"
205,"ZT1a",1.930299,"Tuesday",2024,"tchain"
205,"ZT1b",4.063347377,"Tuesday",2024,"tchain"
205,"ZT2",2,"Tuesday",2024,"tchain"
206,"ZT1a",2.025693914,"Tuesday",2024,"tchain"
206,"ZT1b",4.071127365,"Tuesday",2024,"tchain"
206,"ZT2",2,"Tuesday",2024,"tchain"
208,"ZT1a",2.002160016,"Tuesday",2024,"tchain"
208,"ZT1b",4.101175848,"Tuesday",2024,"tchain"
208,"ZT2",2,"Tuesday",2024,"tchain"
209,"ZT1a",1.94860225,"Tuesday",2024,"tchain"
209,"ZT1b",4.090486654,"Tuesday",2024,"tchain"
209,"ZT2",2,"Tuesday",2024,"tchain"
210,"ZT1a",1.89872525,"Tuesday",2024,"tchain"
210,"ZT1b",4.100787993,"Tuesday",2024,"tchain"
210,"ZT2",2,"Tuesday",2024,"tchain"
211,"ZT1a",1.841210665,"Tuesday",2024,"tchain"
211,"ZT1b",4.101382121,"Tuesday",2024,"tchain"
211,"ZT2",2,"Tuesday",2024,"tchain"
212,"ZT1a",1.736661903,"Tuesday",2024,"tchain"
212,"ZT1b",4.126310064,"Tuesday",2024,"tchain"
212,"ZT2",1.5,"Tuesday",2024,"tchain"
213,"ZT1a",1.698575303,"Tuesday",2024,"tchain"
213,"ZT1b",4.112151856,"Tuesday",2024,"tchain"
213,"ZT2",1.5,"Tuesday",2024,"tchain"
214,"ZT1a",1.694235027,"Tuesday",2024,"tchain"
214,"ZT1b",4.129509698,"Tuesday",2024,"tchain"
214,"ZT2",1.5,"Tuesday",2024,"tchain"
215,"ZT1a",1.706814928,"Tuesday",2024,"tchain"
215,"ZT1b",4.151284043,"Tuesday",2024,"tchain"
215,"ZT2",1.5,"Tuesday",2024,"tchain"
216,"ZT1a",1.674791642,"Tuesday",2024,"tchain"
216,"ZT1b",4.124497609,"Tuesday",2024,"tchain"
216,"ZT2",1.5,"Tuesday",2024,"tchain"
217,"ZT1a",1.69575132,"Tuesday",2024,"tchain"
217,"ZT1b",4.232827832,"Tuesday",2024,"tchain"
217,"ZT2",1.5,"Tuesday",2024,"tchain"
218,"ZT1a",1.930786895,"Tuesday",2024,"tchain"
218,"ZT1b",4.152230866,"Tuesday",2024,"tchain"
218,"ZT2",2,"Tuesday",2024,"tchain"
219,"ZT1a",2.063690036,"Tuesday",2024,"tchain"
219,"ZT1b",4.172977954,"Tuesday",2024,"tchain"
219,"ZT2",2,"Tuesday",2024,"tchain"
220,"ZT1a",2.100037057,"Tuesday",2024,"tchain"
220,"ZT1b",4.150153998,"Tuesday",2024,"tchain"
220,"ZT2",2,"Tuesday",2024,"tchain"
221,"ZT1a",2.157328693,"Tuesday",2024,"tchain"
221,"ZT1b",4.151438858,"Tuesday",2024,"tchain"
221,"ZT2",2,"Tuesday",2024,"tchain"
222,"ZT1a",2.410326526,"Tuesday",2024,"tchain"
222,"ZT1b",4.134104705,"Tuesday",2024,"tchain"
222,"ZT2",2.5,"Tuesday",2024,"tchain"
223,"ZT1a",2.553255763,"Tuesday",2024,"tchain"
223,"ZT1b",4.141868364,"Tuesday",2024,"tchain"
223,"ZT2",2.5,"Tuesday",2024,"tchain"
224,"ZT1a",2.71318317,"Tuesday",2024,"tchain"
224,"ZT1b",4.165490849,"Tuesday",2024,"tchain"
224,"ZT2",2.5,"Tuesday",2024,"tchain"
225,"ZT1a",2.708822334,"Tuesday",2024,"tchain"
225,"ZT1b",4.153292069,"Tuesday",2024,"tchain"
225,"ZT2",2.5,"Tuesday",2024,"tchain"
226,"ZT1a",2.6983673,"Tuesday",2024,"tchain"
226,"ZT1b",4.16088769,"Tuesday",2024,"tchain"
226,"ZT2",2.5,"Tuesday",2024,"tchain"
227,"ZT1a",2.672712543,"Tuesday",2024,"tchain"
227,"ZT1b",4.196385629,"Tuesday",2024,"tchain"
227,"ZT2",2.5,"Tuesday",2024,"tchain"
228,"ZT1a",2.655804916,"Tuesday",2024,"tchain"
228,"ZT1b",4.198837809,"Tuesday",2024,"tchain"
228,"ZT2",2.5,"Tuesday",2024,"tchain"
229,"ZT1a",2.673580428,"Tuesday",2024,"tchain"
229,"ZT1b",4.207509754,"Tuesday",2024,"tchain"
229,"ZT2",3,"Tuesday",2024,"tchain"
230,"ZT1a",2.656718119,"Tuesday",2024,"tchain"
230,"ZT1b",4.220133715,"Tuesday",2024,"tchain"
230,"ZT2",3,"Tuesday",2024,"tchain"
231,"ZT1a",2.619966933,"Tuesday",2024,"tchain"
231,"ZT1b",4.227244772,"Tuesday",2024,"tchain"
231,"ZT2",3,"Tuesday",2024,"tchain"
232,"ZT1a",2.596909611,"Tuesday",2024,"tchain"
232,"ZT1b",4.248082513,"Tuesday",2024,"tchain"
232,"ZT2",3,"Tuesday",2024,"tchain"
233,"ZT1a",2.540266788,"Tuesday",2024,"tchain"
233,"ZT1b",2.540266788,"Tuesday",2024,"tchain"
233,"ZT2",2,"Tuesday",2024,"tchain"
234,"ZT1a",2.525098437,"Tuesday",2024,"tchain"
234,"ZT1b",2.525098437,"Tuesday",2024,"tchain"
234,"ZT2",2,"Tuesday",2024,"tchain"
235,"ZT1a",2.502535383,"Tuesday",2024,"tchain"
235,"ZT1b",4.241405778,"Tuesday",2024,"tchain"
235,"ZT2",2.5,"Tuesday",2024,"tchain"
236,"ZT1a",2.482232781,"Tuesday",2024,"tchain"
236,"ZT1b",2.482232781,"Tuesday",2024,"tchain"
236,"ZT2",2.5,"Tuesday",2024,"tchain"
237,"ZT1a",2.472338833,"Tuesday",2024,"tchain"
237,"ZT1b",4.242783807,"Tuesday",2024,"tchain"
237,"ZT2",2.5,"Tuesday",2024,"tchain"
238,"ZT1a",2.437211915,"Tuesday",2024,"tchain"
238,"ZT1b",4.249459302,"Tuesday",2024,"tchain"
238,"ZT2",2.5,"Tuesday",2024,"tchain"
239,"ZT1a",2.42245924,"Tuesday",2024,"tchain"
239,"ZT1b",2.42245924,"Tuesday",2024,"tchain"
239,"ZT2",2.5,"Tuesday",2024,"tchain"
136,"ZT1a",2.010017157,"Peter",2024,"tchain"
136,"ZT1b",2.969105146,"Peter",2024,"tchain"
136,"ZT2",2,"Peter",2024,"tchain"
137,"ZT1a",2.031935084,"Peter",2024,"tchain"
137,"ZT1b",3.010595989,"Peter",2024,"tchain"
137,"ZT2",2,"Peter",2024,"tchain"
138,"ZT1a",2.089137062,"Peter",2024,"tchain"
138,"ZT1b",3.070463667,"Peter",2024,"tchain"
138,"ZT2",2,"Peter",2024,"tchain"
139,"ZT1a",2.056983137,"Peter",2024,"tchain"
139,"ZT1b",3.12196586,"Peter",2024,"tchain"
139,"ZT2",2,"Peter",2024,"tchain"
140,"ZT1a",1.974809911,"Peter",2024,"tchain"
140,"ZT1b",3.14665601,"Peter",2024,"tchain"
140,"ZT2",2,"Peter",2024,"tchain"
141,"ZT1a",1.843596499,"Peter",2024,"tchain"
141,"ZT1b",3.142155876,"Peter",2024,"tchain"
141,"ZT2",1,"Peter",2024,"tchain"
142,"ZT1a",1.717433324,"Peter",2024,"tchain"
142,"ZT1b",3.17340516,"Peter",2024,"tchain"
142,"ZT2",1.5,"Peter",2024,"tchain"
143,"ZT1a",1.985650361,"Peter",2024,"tchain"
143,"ZT1b",3.245977175,"Peter",2024,"tchain"
143,"ZT2",2,"Peter",2024,"tchain"
144,"ZT1a",2.089085096,"Peter",2024,"tchain"
144,"ZT1b",3.236485217,"Peter",2024,"tchain"
144,"ZT2",2,"Peter",2024,"tchain"
145,"ZT1a",2.063401268,"Peter",2024,"tchain"
145,"ZT1b",3.295994217,"Peter",2024,"tchain"
145,"ZT2",2,"Peter",2024,"tchain"
146,"ZT1a",2.126134991,"Peter",2024,"tchain"
146,"ZT1b",3.379590392,"Peter",2024,"tchain"
146,"ZT2",2,"Peter",2024,"tchain"
147,"ZT1a",2.097329028,"Peter",2024,"tchain"
147,"ZT1b",3.317845743,"Peter",2024,"tchain"
147,"ZT2",2,"Peter",2024,"tchain"
148,"ZT1a",2.12005277,"Peter",2024,"tchain"
148,"ZT1b",3.398835873,"Peter",2024,"tchain"
148,"ZT2",2,"Peter",2024,"tchain"
149,"ZT1a",2.101458967,"Peter",2024,"tchain"
149,"ZT1b",3.396887191,"Peter",2024,"tchain"
149,"ZT2",2,"Peter",2024,"tchain"
150,"ZT1a",2.159771731,"Peter",2024,"tchain"
150,"ZT1b",3.471164083,"Peter",2024,"tchain"
150,"ZT2",2,"Peter",2024,"tchain"
151,"ZT1a",2.148182704,"Peter",2024,"tchain"
151,"ZT1b",3.486177373,"Peter",2024,"tchain"
151,"ZT2",2,"Peter",2024,"tchain"
152,"ZT1a",2.084577421,"Peter",2024,"tchain"
152,"ZT1b",3.502769872,"Peter",2024,"tchain"
152,"ZT2",2,"Peter",2024,"tchain"
153,"ZT1a",2.033341596,"Peter",2024,"tchain"
153,"ZT1b",3.519998962,"Peter",2024,"tchain"
153,"ZT2",1.5,"Peter",2024,"tchain"
154,"ZT1a",1.990568288,"Peter",2024,"tchain"
154,"ZT1b",3.520629259,"Peter",2024,"tchain"
154,"ZT2",1.5,"Peter",2024,"tchain"
155,"ZT1a",1.870145037,"Peter",2024,"tchain"
155,"ZT1b",3.551028908,"Peter",2024,"tchain"
155,"ZT2",1.5,"Peter",2024,"tchain"
156,"ZT1a",1.716730665,"Peter",2024,"tchain"
156,"ZT1b",3.57843719,"Peter",2024,"tchain"
156,"ZT2",1.5,"Peter",2024,"tchain"
157,"ZT1a",1.635713781,"Peter",2024,"tchain"
157,"ZT1b",3.587394568,"Peter",2024,"tchain"
157,"ZT2",1.5,"Peter",2024,"tchain"
158,"ZT1a",1.919230236,"Peter",2024,"tchain"
158,"ZT1b",3.590581644,"Peter",2024,"tchain"
158,"ZT2",2,"Peter",2024,"tchain"
159,"ZT1a",2.069645894,"Peter",2024,"tchain"
159,"ZT1b",3.620481416,"Peter",2024,"tchain"
159,"ZT2",2,"Peter",2024,"tchain"
160,"ZT1a",2.073389917,"Peter",2024,"tchain"
160,"ZT1b",3.622032542,"Peter",2024,"tchain"
160,"ZT2",2,"Peter",2024,"tchain"
161,"ZT1a",2.113552666,"Peter",2024,"tchain"
161,"ZT1b",3.632503718,"Peter",2024,"tchain"
161,"ZT2",2,"Peter",2024,"tchain"
162,"ZT1a",2.408788868,"Peter",2024,"tchain"
162,"ZT1b",3.650067654,"Peter",2024,"tchain"
162,"ZT2",2.5,"Peter",2024,"tchain"
163,"ZT1a",2.351508401,"Peter",2024,"tchain"
163,"ZT1b",3.646012267,"Peter",2024,"tchain"
163,"ZT2",2.5,"Peter",2024,"tchain"
164,"ZT1a",2.450296226,"Peter",2024,"tchain"
164,"ZT1b",3.667526071,"Peter",2024,"tchain"
164,"ZT2",2.5,"Peter",2024,"tchain"
165,"ZT1a",2.435363276,"Peter",2024,"tchain"
165,"ZT1b",3.734654773,"Peter",2024,"tchain"
165,"ZT2",2.5,"Peter",2024,"tchain"
166,"ZT1a",2.395830495,"Peter",2024,"tchain"
166,"ZT1b",3.733175554,"Peter",2024,"tchain"
166,"ZT2",2.5,"Peter",2024,"tchain"
167,"ZT1a",2.343452294,"Peter",2024,"tchain"
167,"ZT1b",3.76043956,"Peter",2024,"tchain"
167,"ZT2",2.5,"Peter",2024,"tchain"
168,"ZT1a",2.256266144,"Peter",2024,"tchain"
168,"ZT1b",3.787807833,"Peter",2024,"tchain"
168,"ZT2",2,"Peter",2024,"tchain"
169,"ZT1a",2.194348006,"Peter",2024,"tchain"
169,"ZT1b",3.813107466,"Peter",2024,"tchain"
169,"ZT2",2,"Peter",2024,"tchain"
170,"ZT1a",2.105584749,"Peter",2024,"tchain"
170,"ZT1b",3.799685968,"Peter",2024,"tchain"
170,"ZT2",2,"Peter",2024,"tchain"
171,"ZT1a",0,"Peter",2024,"tchain"
171,"ZT1b",0,"Peter",2024,"tchain"
171,"ZT2",1,"Peter",2024,"tchain"
172,"ZT1a",1.678351172,"Peter",2024,"tchain"
172,"ZT1b",3.872785907,"Peter",2024,"tchain"
172,"ZT2",1.5,"Peter",2024,"tchain"
173,"ZT1a",2.00191974,"Peter",2024,"tchain"
173,"ZT1b",3.878727973,"Peter",2024,"tchain"
173,"ZT2",1.5,"Peter",2024,"tchain"
174,"ZT1a",2.094602459,"Peter",2024,"tchain"
174,"ZT1b",3.88680356,"Peter",2024,"tchain"
174,"ZT2",2,"Peter",2024,"tchain"
175,"ZT1a",2.148528198,"Peter",2024,"tchain"
175,"ZT1b",3.929775582,"Peter",2024,"tchain"
175,"ZT2",2,"Peter",2024,"tchain"
176,"ZT1a",2.122443943,"Peter",2024,"tchain"
176,"ZT1b",3.9028554,"Peter",2024,"tchain"
176,"ZT2",2,"Peter",2024,"tchain"
177,"ZT1a",2.093300823,"Peter",2024,"tchain"
177,"ZT1b",3.894110242,"Peter",2024,"tchain"
177,"ZT2",2,"Peter",2024,"tchain"
178,"ZT1a",2.038292981,"Peter",2024,"tchain"
178,"ZT1b",3.903757042,"Peter",2024,"tchain"
178,"ZT2",1,"Peter",2024,"tchain"
179,"ZT1a",2.059329761,"Peter",2024,"tchain"
179,"ZT1b",3.908025057,"Peter",2024,"tchain"
179,"ZT2",2,"Peter",2024,"tchain"
180,"ZT1a",2.073185878,"Peter",2024,"tchain"
180,"ZT1b",3.920402486,"Peter",2024,"tchain"
180,"ZT2",2,"Peter",2024,"tchain"
181,"ZT1a",2.088581367,"Peter",2024,"tchain"
181,"ZT1b",3.932601453,"Peter",2024,"tchain"
181,"ZT2",2,"Peter",2024,"tchain"
182,"ZT1a",2.169344413,"Peter",2024,"tchain"
182,"ZT1b",3.901463318,"Peter",2024,"tchain"
182,"ZT2",2,"Peter",2024,"tchain"
183,"ZT1a",2.160228509,"Peter",2024,"tchain"
183,"ZT1b",3.926411081,"Peter",2024,"tchain"
183,"ZT2",2,"Peter",2024,"tchain"
184,"ZT1a",2.176203984,"Peter",2024,"tchain"
184,"ZT1b",3.937338515,"Peter",2024,"tchain"
184,"ZT2",2,"Peter",2024,"tchain"
185,"ZT1a",2.284053828,"Peter",2024,"tchain"
185,"ZT1b",3.940623211,"Peter",2024,"tchain"
185,"ZT2",2,"Peter",2024,"tchain"
186,"ZT1a",2.240935245,"Peter",2024,"tchain"
186,"ZT1b",3.92006857,"Peter",2024,"tchain"
186,"ZT2",2,"Peter",2024,"tchain"
187,"ZT1a",2.259867789,"Peter",2024,"tchain"
187,"ZT1b",3.93625224,"Peter",2024,"tchain"
187,"ZT2",2,"Peter",2024,"tchain"
188,"ZT1a",2.235765987,"Peter",2024,"tchain"
188,"ZT1b",3.934165382,"Peter",2024,"tchain"
188,"ZT2",2.5,"Peter",2024,"tchain"
189,"ZT1a",2.1490138,"Peter",2024,"tchain"
189,"ZT1b",3.938183387,"Peter",2024,"tchain"
189,"ZT2",2,"Peter",2024,"tchain"
190,"ZT1a",2.172960394,"Peter",2024,"tchain"
190,"ZT1b",3.973849793,"Peter",2024,"tchain"
190,"ZT2",1.5,"Peter",2024,"tchain"
191,"ZT1a",2.140000518,"Peter",2024,"tchain"
191,"ZT1b",3.995842304,"Peter",2024,"tchain"
191,"ZT2",1.5,"Peter",2024,"tchain"
192,"ZT1a",1.999521776,"Peter",2024,"tchain"
192,"ZT1b",3.998472357,"Peter",2024,"tchain"
192,"ZT2",2,"Peter",2024,"tchain"
193,"ZT1a",1.822616839,"Peter",2024,"tchain"
193,"ZT1b",4.010233473,"Peter",2024,"tchain"
193,"ZT2",2,"Peter",2024,"tchain"
194,"ZT1a",1.579194002,"Peter",2024,"tchain"
194,"ZT1b",4.014634362,"Peter",2024,"tchain"
194,"ZT2",1,"Peter",2024,"tchain"
195,"ZT1a",1.324291667,"Peter",2024,"tchain"
195,"ZT1b",4.016416665,"Peter",2024,"tchain"
195,"ZT2",1,"Peter",2024,"tchain"
196,"ZT1a",1.45418603,"Peter",2024,"tchain"
196,"ZT1b",4.013316267,"Peter",2024,"tchain"
196,"ZT2",1.5,"Peter",2024,"tchain"
197,"ZT1a",1.403000922,"Peter",2024,"tchain"
197,"ZT1b",4.028588059,"Peter",2024,"tchain"
197,"ZT2",1.5,"Peter",2024,"tchain"
198,"ZT1a",1.500697013,"Peter",2024,"tchain"
198,"ZT1b",4.008034289,"Peter",2024,"tchain"
198,"ZT2",1.5,"Peter",2024,"tchain"
199,"ZT1a",1.72101873,"Peter",2024,"tchain"
199,"ZT1b",4.017022548,"Peter",2024,"tchain"
199,"ZT2",1.5,"Peter",2024,"tchain"
200,"ZT1a",2.031291721,"Peter",2024,"tchain"
200,"ZT1b",4.027180029,"Peter",2024,"tchain"
200,"ZT2",2,"Peter",2024,"tchain"
201,"ZT1a",2.018868254,"Peter",2024,"tchain"
201,"ZT1b",4.003947707,"Peter",2024,"tchain"
201,"ZT2",2,"Peter",2024,"tchain"
202,"ZT1a",2.00678598,"Peter",2024,"tchain"
202,"ZT1b",3.993221301,"Peter",2024,"tchain"
202,"ZT2",2,"Peter",2024,"tchain"
203,"ZT1a",1.96874292,"Peter",2024,"tchain"
203,"ZT1b",3.997101843,"Peter",2024,"tchain"
203,"ZT2",2,"Peter",2024,"tchain"
204,"ZT1a",1.918182117,"Peter",2024,"tchain"
204,"ZT1b",3.995801671,"Peter",2024,"tchain"
204,"ZT2",2,"Peter",2024,"tchain"
205,"ZT1a",1.88365072,"Peter",2024,"tchain"
205,"ZT1b",4.002941802,"Peter",2024,"tchain"
205,"ZT2",1.5,"Peter",2024,"tchain"
206,"ZT1a",2.031760902,"Peter",2024,"tchain"
206,"ZT1b",4.021476597,"Peter",2024,"tchain"
206,"ZT2",2,"Peter",2024,"tchain"
207,"ZT1a",2.046143144,"Peter",2024,"tchain"
207,"ZT1b",4.006355201,"Peter",2024,"tchain"
207,"ZT2",2,"Peter",2024,"tchain"
208,"ZT1a",2.004308747,"Peter",2024,"tchain"
208,"ZT1b",4.007453942,"Peter",2024,"tchain"
208,"ZT2",2,"Peter",2024,"tchain"
